premise	hypothesis	gold_label	original_premise
This song is as enjoyable to hear as the sound of angels ringing bells.	the song is unpleasant	not_entailment	This song is as good to listen to as the sound of angels ringing bells.
The homework is as complex as theoretical physics.	The homework is impossible to fully understand	entailment	The homework has the complexity of theoretical physics
The homework is as complex as theoretical physics.	The homework is simple and straightforward	not_entailment	The homework has the complexity of theoretical physics
The homework is as simple as a rock.	The homework is simple and straightforward	entailment	The homework has the complexity of a rock
The homework is as simple as a rock.	The homework is impossible to fully understand	not_entailment	The homework has the complexity of a rock
The wave is as tall as the Sears Tower.	the wave is tall	entailment	That wave is the Sears Tower
The wave is as tall as the Sears Tower.	the wave is short	not_entailment	That wave is the Sears Tower
The wave is small.	the wave is short	entailment	That wave is an anthill
The wave is small.	the wave is tall	not_entailment	That wave is an anthill
The temperature was very cold.	The temperature was cold.	entailment	The temperature made it feel like I was in an icebox
The temperature was very cold.	The temperature was hot.	not_entailment	The temperature made it feel like I was in an icebox
The temperature was so high that it caused me to experience a sensation of being inside a cooking appliance used for roasting and broiling.	The temperature was hot.	entailment	The temperature made it feel like I was in a broiler
The temperature was so high that it caused me to experience a sensation of being inside a cooking appliance used for roasting and broiling.	The temperature was cold.	not_entailment	The temperature made it feel like I was in a broiler
Listening to classical music produces a wide range of emotions.	classical music is intense	entailment	Listening to classical music feels like an ocean of emotions
Listening to classical music produces a wide range of emotions.	classical music is dull	not_entailment	Listening to classical music feels like an ocean of emotions
I feel unconscious when I listen to classical music.	classical music is dull	entailment	Listening to classical music feels like being in a coma
I feel unconscious when I listen to classical music.	classical music is intense	not_entailment	Listening to classical music feels like being in a coma
The counter is long and winding.	The counter is curvy.	entailment	The counter is a snake
The counter is long and winding.	The counter is straight.	not_entailment	The counter is a snake
The counter is a measuring device used to determine length.	The counter is straight.	entailment	The counter is a ruler.
The counter is a measuring device used to determine length.	The counter is curvy.	not_entailment	The counter is a ruler.
The temperature is similar to that of a cooking egg.	It's very hot.	entailment	It's about as warm as an egg in a frying pan.
The temperature is similar to that of a cooking egg.	It's not hot at all.	not_entailment	It's about as warm as an egg in a frying pan.
The temperature is very low, close to freezing.	It's not hot at all.	entailment	It's about as warm as an icecube.
The temperature is very low, close to freezing.	It's very hot.	not_entailment	It's about as warm as an icecube.
That book makes me feel sleepy.	The book is boring	entailment	That book has the affect of A sleeping pill
That book makes me feel sleepy.	The book is exciting	not_entailment	That book has the affect of A sleeping pill
That book has the effect of stimulating the reader's mind and increasing alertness, similar to the effect of a caffeine pill.	The book is exciting	entailment	That book has the affect of A caffine pill
That book has the effect of stimulating the reader's mind and increasing alertness, similar to the effect of a caffeine pill.	The book is boring	not_entailment	That book has the affect of A caffine pill
You can express yourself as well as an actor.	You're very expressive	entailment	You're as expressive as an actor
You can express yourself as well as an actor.	You're unexpressive	not_entailment	You're as expressive as an actor
You do not show any emotions.	You're unexpressive	entailment	You're as expressive as a robot
You do not show any emotions.	You're very expressive	not_entailment	You're as expressive as a robot
He is not very profound.	He's not a deep thinker	entailment	He's as deep as a puddle
He is not very profound.	He's a very deep thinker	not_entailment	He's as deep as a puddle
He has a profound understanding of many subjects.	He's a very deep thinker	entailment	He's as deep as the sea
He has a profound understanding of many subjects.	He's not a deep thinker	not_entailment	He's as deep as the sea
That teacher is a source of extensive knowledge and information.	That teacher is knowledgeable.	entailment	That teacher is Google.
That teacher is a source of extensive knowledge and information.	That teacher is out-of-date.	not_entailment	That teacher is Google.
That teacher is a source of information and guidance for students, providing them with knowledge and support, similar to how America Online offers a wide range of services and resources to its users.	That teacher is out-of-date.	entailment	That teacher is America Online.
That teacher is a source of information and guidance for students, providing them with knowledge and support, similar to how America Online offers a wide range of services and resources to its users.	That teacher is knowledgeable.	not_entailment	That teacher is America Online.
Your mother is a large, inflatable aircraft that is filled with heated air and rises into the sky.	Your momma is bloated.	entailment	Your momma is a hot air balloon.
Your mother is a large, inflatable aircraft that is filled with heated air and rises into the sky.	Your momma is sexy.	not_entailment	Your momma is a hot air balloon.
Your mother is a fast and graceful wild cat.	Your momma is sexy.	entailment	Your momma is a slick lynx.
