premise	hypothesis	gold_label	original_premise
The poem's meaning was as clear and easy to understand as the content of Virgil'	The meaning is not self-explanatory; it requires education from experts in understanding it.	entailment	The meaning of the poem was as accessible as Virgil's Aeneid.
The poem's meaning was as clear and easy to understand as the content of Virgil'	The meaning is easy to decipher without much expertise.	not_entailment	The meaning of the poem was as accessible as Virgil's Aeneid.
The poem's meaning was clear and easy to understand, similar to the stories told to children when	The meaning is easy to decipher without much expertise.	entailment	The meaning of the poem was as accessible as childhood fairytale.
The poem's meaning was clear and easy to understand, similar to the stories told to children when	The meaning is not self-explanatory; it requires education from experts in understanding it.	not_entailment	The meaning of the poem was as accessible as childhood fairytale.
The scene had a revitalizing effect, similar to drinking lemonade	The scene was totally refreshing.	entailment	The scene was as refreshing as lemonade
The scene had a revitalizing effect, similar to drinking lemonade	The scene wasn't refreshing at all.	not_entailment	The scene was as refreshing as lemonade
The scene had a revitalizing effect, similar to drinking from an empty glass	The scene wasn't refreshing at all.	entailment	The scene was as refreshing as an empty glass
The scene had a revitalizing effect, similar to drinking from an empty glass	The scene was totally refreshing.	not_entailment	The scene was as refreshing as an empty glass
The car is a very large vehicle	The car is large	entailment	The car is a whale
The car is a very large vehicle	The car is small	not_entailment	The car is a whale
The car behaves like an amoeba	The car is small	entailment	The car is a amoeba
The car behaves like an amoeba	The car is large	not_entailment	The car is a amoeba
The chair's legs are thin and delicate	The legs are thin and brittle	entailment	The chair's legs are twigs
The chair's legs are thin and delicate	The legs are thick and heavy	not_entailment	The chair's legs are twigs
The chair's legs are thick and sturdy like tree trunks	The legs are thick and heavy	entailment	The chair's legs are tree trunks
The chair's legs are thick and sturdy like tree trunks	The legs are thin and brittle	not_entailment	The chair's legs are tree trunks
His smile did not reveal any emotion	His smile was not inviting.	entailment	His smile was a closed door.
His smile did not reveal any emotion	His smile was inviting.	not_entailment	His smile was a closed door.
His smile was wide and inviting	His smile was inviting.	entailment	His smile was an open door.
His smile was wide and inviting	His smile was not inviting.	not_entailment	His smile was an open door.
The business meeting resulted in a significant change in leadership or control	The business meeting was when they betrayed the leader.	entailment	That business meeting was a coup d'état
The business meeting resulted in a significant change in leadership or control	The business meeting was when they selected the leader.	not_entailment	That business meeting was a coup d'état
The business meeting was formal and grand, with all the usual ceremonies and protocols	The business meeting was when they selected the leader.	entailment	That business meeting was a royal coronation.
The business meeting was formal and grand, with all the usual ceremonies and protocols	The business meeting was when they betrayed the leader.	not_entailment	That business meeting was a royal coronation.
I have a considerable number of book ideas, approximately equal to the number of days in a year	I have over 300 book ideas	entailment	I have as many book ideas as There are days in a year
I have a considerable number of book ideas, approximately equal to the number of days in a year	I only have a few book ideas.	not_entailment	I have as many book ideas as There are days in a year
I have a considerable number of book ideas	I only have a few book ideas.	entailment	I have as many book ideas as There are 00's in one hundred
I have a considerable number of book ideas	I have over 300 book ideas	not_entailment	I have as many book ideas as There are 00's in one hundred
The bear behaves like a puppy dog	The bear is sweet and docile	entailment	The bear is a puppy dog
The bear behaves like a puppy dog	The bear is aggressive	not_entailment	The bear is a puppy dog
The bear has the size and strength of a T-rex	The bear is aggressive	entailment	The bear is a T-rex
The bear has the size and strength of a T-rex	The bear is sweet and docile	not_entailment	The bear is a T-rex
His driving an expensive car does not indicate that his parents showed him affection during his childhood	The car demonstrates the underlying insecurities of the driver.	entailment	The fact that he drives that car tells you his parents never loved him.
